2329951,75983742,10.0,0.0
7015686,48117887,3.0,3.0
3494502,34063539,10.0,0.0
2650924,29514774,5.0,0.0
3494502,29514774,3.0,3.0
31231612,74078109,10.0,0.0
56488,1596675,5.0,0.0
1816805,7413829,5.0,0.0
31231612,124387698,10.0,0.0
1703248,25045443,3.0,3.0
3408298,113195509,3.0,3.0
1703248,29172,3.0,3.0
37279754,65717541,5.0,0.0
1703248,5507363,3.0,3.0
56488,543882,5.0,0.0
1843968,7187207,3.0,3.0
925896,12457880,10.0,0.0
31231612,78215430,10.0,0.0
7314785,19042962,5.0,0.0
1816805,41857480,3.0,3.0
31231612,12258,5.0,0.0
7015686,25978424,10.0,0.0
3307088,6185653,5.0,0.0
33752,3357744,8.0,3.0
40419121,29659803,5.0,0.0
31231612,123560498,10.0,0.0
1816805,22636,5.0,0.0
31231612,77133228,10.0,0.0
1525341,10833551,8.0,3.0
2650924,8452185,13.0,3.0
56488,24397,5.0,0.0
37279754,42223236,5.0,0.0
534778,24310047,5.0,0.0
33752,4315460,5.0,0.0
1116528,35789222,10.0,0.0
12206797,62231056,10.0,0.0
73004,43508115,3.0,3.0
56488,9930792,10.0,0.0
37279754,79917717,10.0,0.0
31231612,81532936,5.0,0.0
534778,104580464,3.0,3.0
9183871,35109040,3.0,3.0
34277905,107735142,5.0,0.0
2650924,11814337,10.0,0.0
56488,9098258,3.0,3.0
2329951,47472988,10.0,0.0
3408298,65467011,3.0,3.0
534778,114147299,3.0,3.0
7015686,7687582,3.0,3.0
7015686,23575859,3.0,3.0
31231612,111156555,10.0,0.0
7015686,67223086,3.0,3.0
340365,36861741,10.0,0.0
1703248,32118325,5.0,0.0
3307088,31444099,8.0,3.0
15220341,63867247,5.0,0.0
2535259,115797340,5.0,0.0
3307088,29659803,5.0,0.0
56488,9930814,10.0,0.0
1816805,36664062,8.0,3.0
3225665,28060857,5.0,0.0
3473320,3905191,3.0,3.0
1116528,38137686,10.0,0.0
3494502,32118325,3.0,3.0
2535259,101757424,5.0,0.0
13398,35788903,10.0,0.0
5164002,29514774,3.0,3.0
3825383,30383770,5.0,0.0
31231612,78647666,13.0,3.0
3408298,60803676,10.0,0.0
1703248,14279,3.0,3.0
56488,11152037,3.0,3.0
2535259,74451357,10.0,0.0
3494502,60343856,3.0,3.0
925896,6819569,10.0,0.0
1703248,10304012,10.0,0.0
2329951,30843881,8.0,3.0
3408298,17460379,10.0,0.0
15220341,53665547,10.0,0.0
534778,129254213,10.0,0.0
3307088,22436281,8.0,3.0
925896,35613840,10.0,0.0
2329951,18368627,10.0,0.0
3494502,44558366,10.0,0.0
62912,3545,5.0,0.0
37279754,67299668,5.0,0.0
5164002,41927462,10.0,0.0
2535259,73161623,10.0,0.0
73004,566830,13.0,3.0
31231612,69745422,10.0,0.0
15220341,63867242,5.0,0.0
73004,1451046,13.0,3.0
13398,11844523,5.0,0.0
13341657,84374415,8.0,3.0
3898683,24112728,5.0,0.0
56488,23522391,5.0,0.0
7015686,21941613,3.0,3.0
56488,25039027,5.0,0.0
7015686,86853669,3.0,3.0
5946999,72673951,5.0,0.0
1703248,23575859,3.0,3.0
13341657,81468044,10.0,0.0
37279754,86395247,5.0,0.0
31231612,71631334,10.0,0.0
3494502,18006157,3.0,3.0
3225665,114480905,10.0,0.0
56488,11794225,5.0,0.0
2535259,32503713,5.0,0.0
31624256,48350951,10.0,0.0
37279754,63270351,5.0,0.0
31231612,71648035,10.0,0.0
31231612,74174400,10.0,0.0
13341657,121081269,8.0,3.0
